ì˙ït,éûä‘,çáåv,íjê´,èóê´,20ë„,30ë„,40ë„,50ë„,60ë„,70çŒà»è„,ãèèZé“,ãŒñ±é“,óàäXé“,ïΩãœíjê´,ïΩãœèóê´,ïΩãœ20ë„,ïΩãœ30ë„,ïΩãœ40ë„,ïΩãœ50ë„,ïΩãœ60ë„,ïΩãœ70çŒà»è„,ïΩãœãèèZé“,ïΩãœãŒñ±é“,ïΩãœóàäXé“
2024-10-24,21éû,527,470,57,159,214,61,33,59,0,95,101,364,470,57,159,214,61,33,59,0,95,101,364
2024-10-24,21éûîº,558,501,57,159,214,61,64,59,0,95,101,395,501,57,159,214,61,64,59,0,95,101,395
2024-10-24,22éû,698,641,57,295,214,61,97,29,0,231,101,398,641,57,295,214,61,97,29,0,231,101,398
2024-10-24,22éûîº,499,442,57,159,214,61,64,0,0,95,101,335,442,57,159,214,61,64,0,0,95,101,335
2024-10-24,23éû,220,163,57,0,125,61,33,0,0,95,101,57,163,57,0,125,61,33,0,0,95,101,57
2024-10-24,23éûîº,163,163,0,0,68,61,33,0,0,95,33,68,163,0,0,68,61,33,0,0,95,33,68
2024-10-24,24éû,163,163,0,0,68,61,33,0,0,95,33,68,163,0,0,68,61,33,0,0,95,33,68
2024-10-24,24éûîº,33,33,0,0,0,0,33,0,0,33,33,0,33,0,0,0,0,33,0,0,33,33,0
2024-10-24,25éû,33,33,0,0,0,0,33,0,0,33,33,0,33,0,0,0,0,33,0,0,33,33,0
2024-10-24,25éûîº,33,33,0,0,0,0,33,0,0,33,33,0,33,0,0,0,0,33,0,0,33,33,0
2024-10-24,26éû,33,33,0,0,0,0,33,0,0,33,33,0,33,0,0,0,0,33,0,0,33,33,0
2024-10-24,26éûîº,33,33,0,0,0,0,33,0,0,33,33,0,33,0,0,0,0,33,0,0,33,33,0
2024-10-24,27éû,33,33,0,0,0,0,33,0,0,33,33,0,33,0,0,0,0,33,0,0,33,33,0
2024-10-24,27éûîº,33,33,0,0,0,0,33,0,0,33,33,0,33,0,0,0,0,33,0,0,33,33,0
2024-10-24,28éû,176,33,143,0,143,0,33,0,0,176,33,0,33,143,0,143,0,33,0,0,176,33,0
2024-10-24,28éûîº,176,33,143,0,143,0,33,0,0,176,33,0,33,143,0,143,0,33,0,0,176,33,0
2024-10-25,5éû,273,130,143,0,236,37,0,0,0,143,0,130,130,143,0,236,37,0,0,0,143,0,130
2024-10-25,5éûîº,180,37,143,0,143,37,0,0,0,143,0,37,37,143,0,143,37,0,0,0,143,0,37
2024-10-25,6éû,212,69,143,0,143,37,32,0,0,143,0,69,69,143,0,143,37,32,0,0,143,0,69
2024-10-25,6éûîº,180,37,143,0,143,37,0,0,0,143,0,37,37,143,0,143,37,0,0,0,143,0,37
2024-10-25,7éû,143,0,143,0,143,0,0,0,0,143,0,0,0,143,0,143,0,0,0,0,143,0,0
2024-10-25,7éûîº,143,0,143,0,143,0,0,0,0,143,0,0,0,143,0,143,0,0,0,0,143,0,0
2024-10-25,8éû,318,175,143,0,205,113,0,0,0,205,61,51,175,143,0,205,113,0,0,0,205,61,51
2024-10-25,8éûîº,412,168,244,168,244,0,0,0,0,143,101,168,168,244,168,244,0,0,0,0,143,101,168
2024-10-25,9éû,610,223,387,168,387,0,55,0,0,143,101,367,223,387,168,387,0,55,0,0,143,101,367
2024-10-25,9éûîº,872,261,611,168,456,184,62,0,0,235,169,467,261,611,168,456,184,62,0,0,235,169,467
2024-10-25,10éû,795,287,508,168,244,246,95,0,40,235,101,459,287,508,168,244,246,95,0,40,235,101,459
2024-10-25,10éûîº,913,342,571,168,244,308,151,0,40,143,156,613,342,571,168,244,308,151,0,40,143,156,613
2024-10-25,11éû,1107,421,686,168,297,308,255,0,77,143,156,807,421,686,168,297,308,255,0,77,143,156,807
2024-10-25,11éûîº,1130,345,785,168,387,246,162,41,124,61,244,824,345,785,168,387,246,162,41,124,61,244,824
2024-10-25,12éû,1176,377,799,168,275,360,146,101,124,95,101,980,377,799,168,275,360,146,101,124,95,101,980
2024-10-25,12éûîº,1467,396,1071,265,365,471,146,131,87,157,396,914,396,1071,265,365,471,146,131,87,157,396,914
2024-10-25,13éû,1033,228,805,265,191,364,136,30,46,61,396,576,228,805,265,191,364,136,30,46,61,396,576
2024-10-25,13éûîº,1386,575,811,424,349,323,114,91,82,61,486,837,575,811,424,349,323,114,91,82,61,486,837
2024-10-25,14éû,959,541,418,159,411,223,78,52,35,61,253,645,541,418,159,411,223,78,52,35,61,253,645
2024-10-25,14éûîº,968,452,516,159,349,315,24,84,35,61,191,715,452,516,159,349,315,24,84,35,61,191,715
2024-10-25,15éû,1131,576,555,159,334,464,24,114,35,61,191,879,576,555,159,334,464,24,114,35,61,191,879
2024-10-25,15éûîº,1188,696,492,159,402,275,130,220,0,61,259,867,696,492,159,402,275,130,220,0,61,259,867
2024-10-25,16éû,1411,886,525,332,478,325,86,187,0,95,259,1056,886,525,332,478,325,86,187,0,95,259,1056
2024-10-25,16éûîº,1288,729,559,332,493,218,89,154,0,61,259,966,729,559,332,493,218,89,154,0,61,259,966
2024-10-25,17éû,1097,606,491,277,403,128,100,188,0,61,259,776,606,491,277,403,128,100,188,0,61,259,776
2024-10-25,17éûîº,704,423,281,159,259,61,87,103,33,95,259,349,423,281,159,259,61,87,103,33,95,259,349
2024-10-25,18éû,700,383,317,159,158,154,131,63,33,217,158,324,383,317,159,158,154,131,63,33,217,158,324
2024-10-25,18éûîº,667,257,410,159,158,184,131,33,0,125,158,383,257,410,159,158,184,131,33,0,125,158,383
2024-10-25,19éû,1143,421,722,415,262,154,278,33,0,95,158,890,421,722,415,262,154,278,33,0,95,158,890
2024-10-25,19éûîº,1029,352,677,415,262,92,196,63,0,33,158,838,352,677,415,262,92,196,63,0,33,158,838
2024-10-25,20éû,876,353,523,415,262,0,198,0,0,0,158,717,353,523,415,262,0,198,0,0,0,158,717
2024-10-25,20éûîº,624,160,464,256,158,0,165,0,45,0,158,466,160,464,256,158,0,165,0,45,0,158,466
2024-10-25,21éû,747,357,390,392,251,0,103,0,0,136,158,452,357,390,392,251,0,103,0,0,136,158,452
2024-10-25,21éûîº,697,351,346,392,251,0,26,27,0,136,158,402,351,346,392,251,0,26,27,0,136,158,402
2024-10-25,22éû,215,215,0,0,161,0,26,27,0,0,68,146,215,0,0,161,0,26,27,0,0,68,146
2024-10-25,22éûîº,215,215,0,0,161,0,26,27,0,0,68,146,215,0,0,161,0,26,27,0,0,68,146
2024-10-25,23éû,187,187,0,0,161,0,26,0,0,0,68,119,187,0,0,161,0,26,0,0,0,68,119
2024-10-25,23éûîº,119,119,0,0,93,0,26,0,0,0,0,119,119,0,0,93,0,26,0,0,0,0,119
2024-10-25,24éû,119,119,0,0,93,0,26,0,0,0,0,119,119,0,0,93,0,26,0,0,0,0,119
2024-10-25,24éûîº,119,119,0,0,93,0,26,0,0,0,0,119,119,0,0,93,0,26,0,0,0,0,119
2024-10-25,25éû,181,181,0,0,93,61,26,0,0,0,0,181,181,0,0,93,61,26,0,0,0,0,181
2024-10-25,25éûîº,181,181,0,0,93,61,26,0,0,0,0,181,181,0,0,93,61,26,0,0,0,0,181
2024-10-25,26éû,181,181,0,0,93,61,26,0,0,0,0,181,181,0,0,93,61,26,0,0,0,0,181
2024-10-25,26éûîº,181,181,0,0,93,61,26,0,0,0,0,181,181,0,0,93,61,26,0,0,0,0,181
2024-10-25,27éû,181,181,0,0,93,61,26,0,0,0,0,181,181,0,0,93,61,26,0,0,0,0,181
2024-10-25,27éûîº,181,181,0,0,93,61,26,0,0,0,0,181,181,0,0,93,61,26,0,0,0,0,181
2024-10-25,28éû,181,181,0,0,93,61,26,0,0,0,0,181,181,0,0,93,61,26,0,0,0,0,181
2024-10-25,28éûîº,268,268,0,0,152,61,53,0,0,0,0,268,268,0,0,152,61,53,0,0,0,0,268
2024-10-26,5éû,93,93,0,0,93,0,0,0,0,0,0,93,93,0,0,93,0,0,0,0,0,0,93
2024-10-26,5éûîº,93,93,0,0,93,0,0,0,0,0,0,93,93,0,0,93,0,0,0,0,0,0,93
2024-10-26,6éû,93,93,0,0,93,0,0,0,0,0,0,93,93,0,0,93,0,0,0,0,0,0,93
2024-10-26,6éûîº,150,150,0,0,93,57,0,0,0,0,0,150,150,0,0,93,57,0,0,0,0,0,150
2024-10-26,7éû,93,93,0,0,93,0,0,0,0,0,0,93,93,0,0,93,0,0,0,0,0,0,93
2024-10-26,7éûîº,404,163,241,241,93,0,33,37,0,0,0,404,163,241,241,93,0,33,37,0,0,0,404
2024-10-26,8éû,331,90,241,241,53,0,0,37,0,0,0,331,90,241,241,53,0,0,37,0,0,0,331
2024-10-26,8éûîº,504,173,331,241,143,56,26,37,0,0,90,414,173,331,241,143,56,26,37,0,0,90,414
2024-10-26,9éû,508,37,471,241,143,86,0,37,0,0,176,332,37,471,241,143,86,0,37,0,0,176,332
2024-10-26,9éûîº,817,77,740,241,227,312,0,37,0,92,176,548,77,740,241,227,312,0,37,0,92,176,548
2024-10-26,10éû,871,215,656,355,207,271,0,37,0,92,176,602,215,656,355,207,271,0,37,0,92,176,602
2024-10-26,10éûîº,1277,531,746,474,411,285,32,74,0,0,228,1049,531,746,474,411,285,32,74,0,0,228,1049
2024-10-26,11éû,1603,582,1021,474,404,442,126,154,0,154,228,1220,582,1021,474,404,442,126,154,0,154,228,1220
2024-10-26,11éûîº,2209,799,1410,662,709,347,269,220,0,154,372,1684,799,1410,662,709,347,269,220,0,154,372,1684
2024-10-26,12éû,2860,1254,1606,930,801,473,269,338,46,246,228,2385,1254,1606,930,801,473,269,338,46,246,228,2385
2024-10-26,12éûîº,3684,1219,2465,1544,850,594,283,365,46,184,176,3324,1219,2465,1544,850,594,283,365,46,184,176,3324
2024-10-26,13éû,5178,1854,3324,2296,1090,778,364,561,86,247,278,4653,1854,3324,2296,1090,778,364,561,86,247,278,4653
2024-10-26,13éûîº,5992,2399,3593,1927,1825,1031,395,608,205,247,278,5467,2399,3593,1927,1825,1031,395,608,205,247,278,5467
2024-10-26,14éû,5342,2554,2788,1681,1743,725,351,635,205,217,278,4846,2554,2788,1681,1743,725,351,635,205,217,278,4846
2024-10-26,14éûîº,6057,2898,3159,1752,2425,933,316,491,139,125,384,5548,2898,3159,1752,2425,933,316,491,139,125,384,5548
2024-10-26,15éû,5768,2784,2984,1440,2573,801,285,445,222,125,384,5259,2784,2984,1440,2573,801,285,445,222,125,384,5259
2024-10-26,15éûîº,5455,2644,2811,1317,2357,746,305,451,277,125,329,5000,2644,2811,1317,2357,746,305,451,277,125,329,5000
2024-10-26,16éû,5554,2801,2753,1378,1951,929,464,519,311,125,329,5099,2801,2753,1378,1951,929,464,519,311,125,329,5099
2024-10-26,16éûîº,6128,2877,3251,1546,2337,1013,427,518,284,125,384,5618,2877,3251,1546,2337,1013,427,518,284,125,384,5618
2024-10-26,17éû,5390,2106,3284,1232,2102,811,500,548,195,125,329,4936,2106,3284,1232,2102,811,500,548,195,125,329,4936
2024-10-26,17éûîº,4502,1272,3230,1170,1351,783,469,585,141,125,329,4047,1272,3230,1170,1351,783,469,585,141,125,329,4047
2024-10-26,18éû,3544,1359,2185,611,1072,755,467,508,128,169,228,3146,1359,2185,611,1072,755,467,508,128,169,228,3146
2024-10-26,18éûîº,2609,1131,1478,391,859,481,369,378,128,139,86,2382,1131,1478,391,859,481,369,378,128,139,86,2382
2024-10-26,19éû,2160,950,1210,270,765,351,341,303,128,139,86,1934,950,1210,270,765,351,341,303,128,139,86,1934
2024-10-26,19éûîº,2264,1160,1104,257,780,429,370,297,128,222,86,1955,1160,1104,257,780,429,370,297,128,222,86,1955
2024-10-26,20éû,2449,1207,1242,543,697,453,278,348,128,358,86,2004,1207,1242,543,697,453,278,348,128,358,86,2004
2024-10-26,20éûîº,2384,1218,1166,406,651,582,316,272,155,314,86,1983,1218,1166,406,651,582,316,272,155,314,86,1983
2024-10-26,21éû,2913,1568,1345,1071,602,586,354,229,68,95,0,2818,1568,1345,1071,602,586,354,229,68,95,0,2818
2024-10-26,21éûîº,2211,1213,998,966,467,485,231,60,0,61,0,2150,1213,998,966,467,485,231,60,0,61,0,2150
2024-10-26,22éû,1633,693,940,769,351,338,147,27,0,61,0,1572,693,940,769,351,338,147,27,0,61,0,1572
2024-10-26,22éûîº,1309,481,828,690,263,209,145,0,0,61,0,1247,481,828,690,263,209,145,0,0,61,0,1247
2024-10-26,23éû,586,150,436,256,164,166,0,0,0,61,0,525,150,436,256,164,166,0,0,0,61,0,525
2024-10-26,23éûîº,317,61,256,256,0,61,0,0,0,61,0,256,61,256,256,0,61,0,0,0,61,0,256
2024-10-26,24éû,256,0,256,256,0,0,0,0,0,0,0,256,0,256,256,0,0,0,0,0,0,0,256
2024-10-26,24éûîº,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-26,25éû,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-26,25éûîº,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-26,26éû,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-26,26éûîº,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-26,27éû,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-26,27éûîº,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-26,28éû,33,33,0,0,0,0,33,0,0,0,0,33,33,0,0,0,0,33,0,0,0,0,33
2024-10-26,28éûîº,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-27,5éû,91,91,0,0,0,61,0,29,0,29,0,61,91,0,0,0,61,0,29,0,29,0,61
2024-10-27,5éûîº,29,29,0,0,0,0,0,29,0,29,0,0,29,0,0,0,0,0,29,0,29,0,0
2024-10-27,6éû,107,29,78,0,78,0,0,29,0,29,0,78,29,78,0,78,0,0,29,0,29,0,78
2024-10-27,6éûîº,116,29,87,0,87,0,0,29,0,29,0,87,29,87,0,87,0,0,29,0,29,0,87
2024-10-27,7éû,29,29,0,0,0,0,0,29,0,29,0,0,29,0,0,0,0,0,29,0,29,0,0
2024-10-27,7éûîº,117,117,0,0,87,0,0,29,0,29,0,87,117,0,0,87,0,0,29,0,29,0,87
2024-10-27,8éû,374,118,256,256,0,51,0,66,0,29,51,293,118,256,256,0,51,0,66,0,29,51,293
2024-10-27,8éûîº,276,206,70,121,0,121,33,0,0,0,51,224,206,70,121,0,121,33,0,0,0,51,224
2024-10-27,9éû,365,328,37,121,68,107,37,30,0,0,158,207,328,37,121,68,107,37,30,0,0,158,207
2024-10-27,9éûîº,441,404,37,121,68,150,70,30,0,0,158,284,404,37,121,68,150,70,30,0,0,158,284
2024-10-27,10éû,706,516,190,159,103,244,136,63,0,61,279,365,516,190,159,103,244,136,63,0,61,279,365
2024-10-27,10éûîº,1870,831,1039,568,569,421,206,63,39,184,279,1406,831,1039,568,569,421,206,63,39,184,279,1406
2024-10-27,11éû,3069,1039,2030,829,774,921,409,95,39,224,369,2476,1039,2030,829,774,921,409,95,39,224,369,2476
2024-10-27,11éûîº,3697,1267,2430,946,1029,941,488,292,0,218,317,3161,1267,2430,946,1029,941,488,292,0,218,317,3161
2024-10-27,12éû,4763,1610,3153,1322,1341,1033,587,375,102,125,249,4390,1610,3153,1322,1341,1033,587,375,102,125,249,4390
2024-10-27,12éûîº,4720,1771,2949,1249,1182,1277,490,447,73,29,249,4442,1771,2949,1249,1182,1277,490,447,73,29,249,4442
2024-10-27,13éû,4259,1684,2575,993,1274,1131,423,363,73,29,317,3912,1684,2575,993,1274,1131,423,363,73,29,317,3912
2024-10-27,13éûîº,4316,1466,2850,1249,1066,1260,434,279,26,29,317,3969,1466,2850,1249,1066,1260,434,279,26,29,317,3969
2024-10-27,14éû,4367,1699,2668,1011,1178,1230,503,417,26,92,317,3957,1699,2668,1011,1178,1230,503,417,26,92,317,3957
2024-10-27,14éûîº,4689,1603,3086,902,1402,1562,408,387,26,207,280,4202,1603,3086,902,1402,1562,408,387,26,207,280,4202
2024-10-27,15éû,4993,1735,3258,1201,1464,1509,404,387,26,207,280,4506,1735,3258,1201,1464,1509,404,387,26,207,280,4506
2024-10-27,15éûîº,4778,1481,3297,1365,1266,1516,346,228,55,174,211,4392,1481,3297,1365,1266,1516,346,228,55,174,211,4392
2024-10-27,16éû,5559,1914,3645,1491,1598,1571,502,217,177,174,211,5173,1914,3645,1491,1598,1571,502,217,177,174,211,5173
2024-10-27,16éûîº,4426,1723,2703,902,1432,1328,372,260,131,300,280,3846,1723,2703,902,1432,1328,372,260,131,300,280,3846
2024-10-27,17éû,2991,1181,1810,536,996,1002,184,243,28,207,263,2520,1181,1810,536,996,1002,184,243,28,207,263,2520
2024-10-27,17éûîº,2551,1031,1520,536,719,849,103,239,102,213,263,2074,1031,1520,536,719,849,103,239,102,213,263,2074
2024-10-27,18éû,1982,968,1014,694,418,582,40,179,66,184,211,1586,968,1014,694,418,582,40,179,66,184,211,1586
2024-10-27,18éûîº,1708,639,1069,573,467,461,40,99,66,327,176,1204,639,1069,573,467,461,40,99,66,327,176,1204
2024-10-27,19éû,1514,485,1029,415,467,461,41,89,39,327,176,1010,485,1029,415,467,461,41,89,39,327,176,1010
2024-10-27,19éûîº,1175,449,726,415,309,349,41,59,0,235,176,764,449,726,415,309,349,41,59,0,235,176,764
2024-10-27,20éû,1520,482,1038,415,453,484,74,93,0,378,176,966,482,1038,415,453,484,74,93,0,378,176,966
2024-10-27,20éûîº,1056,261,795,256,309,356,74,59,0,173,176,707,261,795,256,309,356,74,59,0,173,176,707
2024-10-27,21éû,924,351,573,256,309,191,108,59,0,206,90,628,351,573,256,309,191,108,59,0,206,90,628
2024-10-27,21éûîº,811,328,483,256,219,135,141,59,0,206,0,605,328,483,256,219,135,141,59,0,206,0,605
2024-10-27,22éû,489,149,340,256,0,135,68,29,0,29,0,459,149,340,256,0,135,68,29,0,29,0,459
2024-10-27,22éûîº,274,190,84,0,68,135,41,29,0,29,0,245,190,84,0,68,135,41,29,0,29,0,245
2024-10-27,23éû,222,190,32,0,68,50,41,62,0,29,0,193,190,32,0,68,50,41,62,0,29,0,193
2024-10-27,23éûîº,332,122,210,0,178,50,41,62,0,29,0,303,122,210,0,178,50,41,62,0,29,0,303
2024-10-27,24éû,239,29,210,0,178,0,0,62,0,29,0,210,29,210,0,178,0,0,62,0,29,0,210
2024-10-27,24éûîº,239,29,210,0,178,0,0,62,0,29,0,210,29,210,0,178,0,0,62,0,29,0,210
2024-10-27,25éû,29,29,0,0,0,0,0,29,0,29,0,0,29,0,0,0,0,0,29,0,29,0,0
2024-10-27,25éûîº,29,29,0,0,0,0,0,29,0,29,0,0,29,0,0,0,0,0,29,0,29,0,0
2024-10-27,26éû,29,29,0,0,0,0,0,29,0,29,0,0,29,0,0,0,0,0,29,0,29,0,0
2024-10-27,26éûîº,29,29,0,0,0,0,0,29,0,29,0,0,29,0,0,0,0,0,29,0,29,0,0
2024-10-27,27éû,29,29,0,0,0,0,0,29,0,29,0,0,29,0,0,0,0,0,29,0,29,0,0
2024-10-27,27éûîº,29,29,0,0,0,0,0,29,0,29,0,0,29,0,0,0,0,0,29,0,29,0,0
2024-10-27,28éû,62,62,0,0,0,0,33,29,0,29,0,33,62,0,0,0,0,33,29,0,29,0,33
2024-10-27,28éûîº,29,29,0,0,0,0,0,29,0,29,0,0,29,0,0,0,0,0,29,0,29,0,0
2024-10-28,5éû,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-28,5éûîº,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-28,6éû,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-28,6éûîº,74,74,0,0,0,51,22,0,0,0,51,22,74,0,0,0,51,22,0,0,0,51,22
2024-10-28,7éû,51,51,0,0,0,51,0,0,0,0,51,0,51,0,0,0,51,0,0,0,0,51,0
2024-10-28,7éûîº,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-28,8éû,134,134,0,0,82,51,0,0,0,0,51,82,134,0,0,82,51,0,0,0,0,51,82
2024-10-28,8éûîº,157,113,44,0,0,113,44,0,0,44,113,0,113,44,0,0,113,44,0,0,44,113,0
2024-10-28,9éû,195,113,82,0,0,113,82,0,0,44,151,0,113,82,0,0,113,82,0,0,44,151,0
2024-10-28,9éûîº,366,98,268,0,0,251,82,33,0,44,176,145,98,268,0,0,251,82,33,0,44,176,145
2024-10-28,10éû,483,98,385,0,84,246,112,0,39,0,176,307,98,385,0,84,246,112,0,39,0,176,307
2024-10-28,10éûîº,517,30,487,0,84,148,180,25,79,0,124,393,30,487,0,84,148,180,25,79,0,124,393
2024-10-28,11éû,648,129,519,0,200,138,107,25,176,0,176,472,129,519,0,200,138,107,25,176,0,176,472
2024-10-28,11éûîº,620,302,318,0,51,200,166,25,176,0,176,444,302,318,0,51,200,166,25,176,0,176,444
2024-10-28,12éû,735,338,397,0,143,200,166,87,136,0,379,355,338,397,0,143,200,166,87,136,0,379,355
2024-10-28,12éûîº,800,362,438,0,143,250,183,87,136,0,379,421,362,438,0,143,250,183,87,136,0,379,421
2024-10-28,13éû,530,327,203,0,0,250,222,57,0,0,206,324,327,203,0,0,250,222,57,0,0,206,324
2024-10-28,13éûîº,894,398,496,190,93,272,277,60,0,0,176,718,398,496,190,93,272,277,60,0,0,176,718
2024-10-28,14éû,884,385,499,0,276,379,152,76,0,61,138,684,385,499,0,276,379,152,76,0,61,138,684
2024-10-28,14éûîº,699,271,428,0,276,334,44,43,0,61,138,498,271,428,0,276,334,44,43,0,61,138,498
2024-10-28,15éû,697,299,398,0,276,270,44,106,0,61,126,509,299,398,0,276,270,44,106,0,61,126,509
2024-10-28,15éûîº,1014,283,731,190,366,270,110,43,33,61,86,865,283,731,190,366,270,110,43,33,61,86,865
2024-10-28,16éû,850,314,536,0,366,270,97,43,73,61,86,701,314,536,0,366,270,97,43,73,61,86,701
2024-10-28,16éûîº,608,244,364,0,183,264,33,0,128,61,193,354,244,364,0,183,264,33,0,128,61,193,354
2024-10-28,17éû,472,386,86,0,0,379,66,27,0,95,138,239,386,86,0,0,379,66,27,0,95,138,239
2024-10-28,17éûîº,696,316,380,0,246,212,142,60,33,128,86,481,316,380,0,246,212,142,60,33,128,86,481
2024-10-28,18éû,479,291,188,0,62,212,144,25,33,95,86,297,291,188,0,62,212,144,25,33,95,86,297
2024-10-28,18éûîº,498,262,236,0,0,356,90,52,0,187,86,224,262,236,0,0,356,90,52,0,187,86,224
2024-10-28,19éû,658,371,287,136,143,263,90,25,0,375,86,197,371,287,136,143,263,90,25,0,375,86,197
2024-10-28,19éûîº,872,493,379,272,143,341,90,25,0,467,86,318,493,379,272,143,341,90,25,0,467,86,318
2024-10-28,20éû,872,524,348,272,143,341,89,25,0,467,86,317,524,348,272,143,341,89,25,0,467,86,317
2024-10-28,20éûîº,674,444,230,272,143,199,58,0,0,375,86,212,444,230,272,143,199,58,0,0,375,86,212
2024-10-28,21éû,399,307,92,136,0,205,58,0,0,324,0,76,307,92,136,0,205,58,0,0,324,0,76
2024-10-28,21éûîº,565,473,92,136,136,205,58,29,0,436,0,129,473,92,136,136,205,58,29,0,436,0,129
2024-10-28,22éû,397,397,0,136,136,61,33,29,0,344,0,53,397,0,136,136,61,33,29,0,344,0,53
2024-10-28,22éûîº,583,583,0,322,136,61,33,29,0,480,0,103,583,0,322,136,61,33,29,0,480,0,103
2024-10-28,23éû,344,344,0,136,82,61,33,29,0,344,0,0,344,0,136,82,61,33,29,0,344,0,0
2024-10-28,23éûîº,344,344,0,136,82,61,33,29,0,344,0,0,344,0,136,82,61,33,29,0,344,0,0
2024-10-28,24éû,166,166,0,136,0,0,0,29,0,166,0,0,166,0,136,0,0,0,29,0,166,0,0
2024-10-28,24éûîº,166,166,0,136,0,0,0,29,0,166,0,0,166,0,136,0,0,0,29,0,166,0,0
2024-10-28,25éû,166,166,0,136,0,0,0,29,0,166,0,0,166,0,136,0,0,0,29,0,166,0,0
2024-10-28,25éûîº,166,166,0,136,0,0,0,29,0,166,0,0,166,0,136,0,0,0,29,0,166,0,0
2024-10-28,26éû,166,166,0,136,0,0,0,29,0,166,0,0,166,0,136,0,0,0,29,0,166,0,0
2024-10-28,26éûîº,166,166,0,136,0,0,0,29,0,166,0,0,166,0,136,0,0,0,29,0,166,0,0
2024-10-28,27éû,166,166,0,136,0,0,0,29,0,166,0,0,166,0,136,0,0,0,29,0,166,0,0
2024-10-28,27éûîº,166,166,0,136,0,0,0,29,0,166,0,0,166,0,136,0,0,0,29,0,166,0,0
2024-10-28,28éû,166,166,0,136,0,0,0,29,0,166,0,0,166,0,136,0,0,0,29,0,166,0,0
2024-10-28,28éûîº,166,166,0,136,0,0,0,29,0,166,0,0,166,0,136,0,0,0,29,0,166,0,0
2024-10-29,5éû,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-29,5éûîº,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-29,6éû,31,31,0,0,0,0,31,0,0,0,0,31,31,0,0,0,0,31,0,0,0,0,31
2024-10-29,6éûîº,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-29,7éû,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024-10-29,7éûîº,23,23,0,0,0,0,23,0,0,0,0,23,23,0,0,0,0,23,0,0,0,0,23
2024-10-29,8éû,124,23,101,0,101,0,23,0,0,0,101,23,23,101,0,101,0,23,0,0,0,101,23
2024-10-29,8éûîº,376,93,283,0,283,61,31,0,0,0,163,213,93,283,0,283,61,31,0,0,0,163,213
2024-10-29,9éû,703,237,466,0,408,264,31,0,0,0,287,416,237,466,0,408,264,31,0,0,0,287,416
2024-10-29,9éûîº,679,213,466,0,476,202,0,0,0,0,294,385,213,466,0,476,202,0,0,0,0,294,385
2024-10-29,10éû,760,210,550,0,476,147,96,0,39,0,294,466,210,550,0,476,147,96,0,39,0,294,466
2024-10-29,10éûîº,1141,324,817,256,476,169,155,45,39,0,294,848,324,817,256,476,169,155,45,39,0,294,848
2024-10-29,11éû,1285,342,943,256,476,391,77,45,39,0,294,991,342,943,256,476,391,77,45,39,0,294,991
2024-10-29,11éûîº,1411,329,1082,256,620,348,62,45,79,0,294,1117,329,1082,256,620,348,62,45,79,0,294,1117
2024-10-29,12éû,1408,326,1082,256,703,295,30,45,79,0,294,1114,326,1082,256,703,295,30,45,79,0,294,1114
2024-10-29,12éûîº,1762,388,1374,256,846,295,75,107,182,0,467,1295,388,1374,256,846,295,75,107,182,0,467,1295
2024-10-29,13éû,1740,331,1409,256,939,147,106,141,150,0,467,1273,331,1409,256,939,147,106,141,150,0,467,1273
2024-10-29,13éûîº,1763,242,1521,537,856,54,30,134,150,0,749,1014,242,1521,537,856,54,30,134,150,0,749,1014
2024-10-29,14éû,1756,269,1487,537,856,104,0,107,150,0,719,1037,269,1487,537,856,104,0,107,150,0,719,1037
2024-10-29,14éûîº,1153,212,941,0,856,47,24,113,111,0,437,716,212,941,0,856,47,24,113,111,0,437,716
2024-10-29,15éû,1188,319,869,0,856,155,24,113,39,0,437,752,319,869,0,856,155,24,113,39,0,437,752
